roomid,day,current_area,room_area,stock,shortage_until_next,distance_to_current_area,value
0,0,0,0,10,0,5,0.0
1,0,0,0,10,0,6,0.0
2,0,0,0,10,0,3,0.0
3,0,0,0,10,0,6,0.0
4,0,0,0,10,0,5,0.0
5,0,0,0,10,0,3,0.0
6,0,0,0,10,0,3,0.0
7,0,0,0,10,0,4,0.0
8,0,0,0,10,0,8,0.0
9,0,0,0,10,0,3,0.0
10,0,0,0,10,0,7,0.0
11,0,0,0,10,0,7,0.0
12,0,0,0,10,0,3,0.0
13,0,0,0,10,0,7,0.0
14,0,0,0,10,0,4,0.0
15,0,0,0,10,0,7,0.0
16,0,0,0,10,0,3,0.0
17,0,0,0,10,0,4,0.0
18,0,0,0,10,0,5,0.0
19,0,0,0,10,0,2,0.0
20,1,1,1,10,0,8,0.0
21,1,1,1,2,0,3,0.0
22,1,1,1,10,0,4,0.0
23,1,1,1,10,0,6,0.0
24,1,1,1,10,0,4,0.0
25,1,1,1,10,0,7,0.0
26,1,1,1,9,0,4,0.0
27,1,1,1,10,0,5,0.0
28,1,1,1,10,0,3,0.0
29,1,1,1,10,0,2,0.0
30,1,1,1,10,0,4,0.0
31,1,1,1,6,0,11,0.0
32,1,1,1,10,0,2,0.0
33,1,1,1,10,0,3,0.0
34,1,1,1,10,0,5,0.0
35,1,1,1,10,0,4,0.0
36,1,1,1,10,0,1,0.0
37,1,1,1,10,0,7,0.0
38,1,1,1,8,0,2,0.0
39,1,1,1,10,0,2,0.0
40,2,2,2,10,0,5,0.0
41,2,2,2,9,0,5,0.0
42,2,2,2,10,0,5,0.0
43,2,2,2,10,0,3,0.0
44,2,2,2,10,0,9,0.0
45,2,2,2,10,0,4,0.0
46,2,2,2,0,0,3,0.0
47,2,2,2,10,0,2,0.0
48,2,2,2,6,0,5,0.0
49,2,2,2,9,0,9,0.0
50,2,2,2,10,0,2,0.0
51,2,2,2,6,0,2,0.0
52,2,2,2,6,0,1,0.0
53,2,2,2,10,0,2,0.0
54,2,2,2,10,0,3,0.0
55,2,2,2,10,0,4,0.0
56,2,2,2,10,0,4,0.0
57,2,2,2,10,0,3,0.0
58,2,2,2,10,0,3,0.0
59,2,2,2,10,0,1,0.0
60,3,3,3,10,0,3,0.0
61,3,3,3,8,0,6,0.0
62,3,3,3,2,0,6,0.0
63,3,3,3,10,0,1,0.0
64,3,3,3,10,0,5,0.0
65,3,3,3,10,0,8,0.0
66,3,3,3,10,0,6,0.0
67,3,3,3,10,0,3,0.0
68,3,3,3,0,0,3,0.0
69,3,3,3,10,0,3,0.0
70,3,3,3,10,0,7,0.0
71,3,3,3,10,0,5,0.0
72,3,3,3,9,0,1,0.0
73,3,3,3,0,0,4,0.0
74,3,3,3,10,0,3,0.0
75,3,3,3,10,0,9,0.0
76,3,3,3,6,0,4,0.0
77,3,3,3,10,0,4,0.0
78,3,3,3,10,0,4,0.0
79,3,3,3,2,0,6,0.0
80,4,4,4,10,0,4,0.0
81,4,4,4,10,0,6,0.0
82,4,4,4,10,0,7,0.0
83,4,4,4,0,0,5,0.0
84,4,4,4,10,0,4,0.0
85,4,4,4,10,0,4,0.0
86,4,4,4,10,0,3,0.0
87,4,4,4,10,0,2,0.0
88,4,4,4,10,0,7,0.0
89,4,4,4,9,0,3,0.0
90,4,4,4,9,0,5,0.0
91,4,4,4,10,0,6,0.0
92,4,4,4,0,0,4,0.0
93,4,4,4,10,0,6,0.0
94,4,4,4,10,0,6,0.0
95,4,4,4,8,0,6,0.0
96,4,4,4,10,0,6,0.0
97,4,4,4,10,0,2,0.0
98,4,4,4,9,0,6,0.0
99,4,4,4,0,0,5,0.0
0,5,0,0,10,0,5,0.0
1,5,0,0,10,0,6,0.0
2,5,0,0,10,0,3,0.0
3,5,0,0,10,0,6,0.0
4,5,0,0,10,0,5,0.0
5,5,0,0,0,0,3,0.0
6,5,0,0,6,0,3,0.0
7,5,0,0,10,0,4,0.0
8,5,0,0,4,0,8,0.0
9,5,0,0,10,0,3,0.0
10,5,0,0,9,0,7,0.0
11,5,0,0,9,0,7,0.0
12,5,0,0,10,0,3,0.0
13,5,0,0,8,0,7,0.0
14,5,0,0,0,0,4,0.0
15,5,0,0,10,0,7,0.0
16,5,0,0,10,0,3,0.0
17,5,0,0,0,0,4,0.0
18,5,0,0,6,0,5,0.0
19,5,0,0,10,0,2,0.0
21,6,1,1,0,70,3,23.333333333333332
25,6,1,1,10,66,7,9.428571428571429
26,6,1,1,6,10,4,2.5
27,6,1,1,6,18,5,3.6
31,6,1,1,2,76,11,6.909090909090909
34,6,1,1,9,23,5,4.6
35,6,1,1,6,56,4,14.0
38,6,1,1,7,9,2,4.5
39,6,1,1,10,44,2,22.0
51,6,1,2,0,12,16,0.75
52,6,1,2,10,13,15,0.8666666666666667
62,6,1,3,6,16,12,1.3333333333333333
66,6,1,3,10,6,10,0.6
68,6,1,3,10,16,9,1.7777777777777777
73,6,1,3,0,14,16,0.875
76,6,1,3,2,14,8,1.75
79,6,1,3,10,4,6,0.6666666666666666
83,6,1,4,6,14,19,0.7368421052631579
88,6,1,4,10,15,15,1.0
92,6,1,4,0,20,20,1.0
6,8,3,0,6,24,19,1.263157894736842
31,8,3,1,10,16,15,1.0666666666666667
35,8,3,1,6,8,8,1.0
41,8,3,2,10,10,9,1.1111111111111112
42,8,3,2,0,56,13,4.3076923076923075
43,8,3,2,2,44,11,4.0
46,8,3,2,0,42,9,4.666666666666667
47,8,3,2,7,11,10,1.1
48,8,3,2,2,50,9,5.555555555555555
51,8,3,2,10,12,10,1.2
52,8,3,2,10,38,9,4.222222222222222
61,8,3,3,4,12,6,2.0
62,8,3,3,10,25,6,4.166666666666667
66,8,3,3,10,25,6,4.166666666666667
68,8,3,3,10,38,3,12.666666666666666
69,8,3,3,8,7,3,2.3333333333333335
72,8,3,3,9,10,1,10.0
73,8,3,3,10,16,4,4.0
76,8,3,3,10,44,4,11.0
92,8,3,4,2,11,8,1.375
5,9,4,0,6,6,11,0.5454545454545454
14,9,4,0,2,8,10,0.8
18,9,4,0,10,8,11,0.7272727272727273
21,9,4,1,10,10,21,0.47619047619047616
25,9,4,1,2,12,21,0.5714285714285714
39,9,4,1,10,8,22,0.36363636363636365
49,9,4,2,7,3,23,0.13043478260869565
57,9,4,2,7,3,17,0.17647058823529413
62,9,4,3,10,14,12,1.1666666666666667
66,9,4,3,10,2,12,0.16666666666666666
68,9,4,3,10,10,13,0.7692307692307693
73,9,4,3,10,4,8,0.5
76,9,4,3,10,8,14,0.5714285714285714
79,9,4,3,10,8,16,0.5
83,9,4,4,2,79,5,15.8
88,9,4,4,10,8,7,1.1428571428571428
92,9,4,4,10,50,4,12.5
95,9,4,4,8,3,6,0.5
98,9,4,4,10,3,6,0.5
99,9,4,4,0,63,5,12.6
5,11,1,0,10,30,11,2.727272727272727
6,11,1,0,6,30,13,2.3076923076923075
13,11,1,0,4,19,5,3.8
14,11,1,0,6,24,12,2.0
17,11,1,0,0,8,6,1.3333333333333333
18,11,1,0,6,44,13,3.3846153846153846
21,11,1,1,2,24,3,8.0
25,11,1,1,10,18,7,2.5714285714285716
26,11,1,1,8,10,4,2.5
27,11,1,1,10,10,5,2.0
31,11,1,1,6,69,11,6.2727272727272725
34,11,1,1,9,23,5,4.6
35,11,1,1,6,33,4,8.25
38,11,1,1,8,4,2,2.0
39,11,1,1,6,18,2,9.0
52,11,1,2,2,13,15,0.8666666666666667
66,11,1,3,10,22,10,2.2
83,11,1,4,10,41,19,2.1578947368421053
88,11,1,4,10,14,15,0.9333333333333333
92,11,1,4,2,74,20,3.7
8,12,2,0,1,4,22,0.18181818181818182
21,12,2,1,10,10,17,0.5882352941176471
25,12,2,1,10,2,7,0.2857142857142857
31,12,2,1,10,14,11,1.2727272727272727
35,12,2,1,10,2,10,0.2
41,12,2,2,7,10,5,2.0
42,12,2,2,0,41,5,8.2
43,12,2,2,6,35,3,11.666666666666666
46,12,2,2,0,40,3,13.333333333333334
47,12,2,2,9,3,2,1.5
48,12,2,2,2,42,5,8.4
49,12,2,2,8,7,9,0.7777777777777778
51,12,2,2,10,47,2,23.5
52,12,2,2,10,35,1,35.0
61,12,2,3,5,1,4,0.25
62,12,2,3,6,6,4,1.5
73,12,2,3,0,10,8,1.25
76,12,2,3,6,8,12,0.6666666666666666
92,12,2,4,10,2,12,0.16666666666666666
99,12,2,4,2,8,19,0.42105263157894735
5,14,4,0,10,12,11,1.0909090909090908
14,14,4,0,2,8,10,0.8
18,14,4,0,0,10,11,0.9090909090909091
21,14,4,1,10,22,21,1.0476190476190477
31,14,4,1,10,20,25,0.8
35,14,4,1,6,18,18,1.0
39,14,4,1,6,14,22,0.6363636363636364
48,14,4,2,10,14,19,0.7368421052631579
52,14,4,2,2,32,15,2.1333333333333333
62,14,4,3,6,32,12,2.6666666666666665
66,14,4,3,6,56,12,4.666666666666667
68,14,4,3,0,54,13,4.153846153846154
69,14,4,3,7,19,13,1.4615384615384615
73,14,4,3,10,34,8,4.25
79,14,4,3,2,42,16,2.625
83,14,4,4,2,117,5,23.4
88,14,4,4,2,13,7,1.8571428571428572
92,14,4,4,6,160,4,40.0
95,14,4,4,9,10,6,1.6666666666666667
99,14,4,4,6,25,5,5.0
5,15,0,0,10,30,3,10.0
6,15,0,0,0,75,3,25.0
14,15,0,0,10,30,4,7.5
17,15,0,0,0,10,4,2.5
18,15,0,0,10,35,5,7.0
25,15,0,1,10,4,17,0.23529411764705882
42,15,0,2,6,4,29,0.13793103448275862
43,15,0,2,10,8,27,0.2962962962962963
46,15,0,2,2,16,25,0.64
47,15,0,2,10,6,26,0.23076923076923078
51,15,0,2,2,12,26,0.46153846153846156
57,15,0,2,8,4,27,0.14814814814814814
66,15,0,3,10,4,10,0.4
73,15,0,3,10,2,18,0.1111111111111111
76,15,0,3,6,11,12,0.9166666666666666
83,15,0,4,10,22,11,2.0
88,15,0,4,10,2,7,0.2857142857142857
90,15,0,4,7,3,17,0.17647058823529413
92,15,0,4,10,48,14,3.4285714285714284
99,15,0,4,10,10,19,0.5263157894736842
5,16,1,0,10,24,11,2.1818181818181817
6,16,1,0,10,2,13,0.15384615384615385
13,16,1,0,6,2,5,0.4
14,16,1,0,10,20,12,1.6666666666666667
18,16,1,0,10,16,13,1.2307692307692308
21,16,1,1,10,59,3,19.666666666666668
25,16,1,1,10,15,7,2.142857142857143
26,16,1,1,7,10,4,2.5
27,16,1,1,7,1,5,0.2
31,16,1,1,10,65,11,5.909090909090909
34,16,1,1,9,3,5,0.6
35,16,1,1,2,17,4,4.25
38,16,1,1,9,1,2,0.5
39,16,1,1,6,32,2,16.0
48,16,1,2,10,6,13,0.46153846153846156
52,16,1,2,10,15,15,1.0
62,16,1,3,2,10,12,0.8333333333333334
83,16,1,4,10,4,19,0.21052631578947367
92,16,1,4,10,22,20,1.1
99,16,1,4,10,4,27,0.14814814814814814
5,17,2,0,10,14,21,0.6666666666666666
18,17,2,0,10,10,25,0.4
21,17,2,1,10,18,17,1.0588235294117647
25,17,2,1,10,8,7,1.1428571428571428
31,17,2,1,10,28,11,2.5454545454545454
35,17,2,1,10,12,10,1.2
39,17,2,1,10,8,16,0.5
41,17,2,2,8,2,5,0.4
42,17,2,2,2,29,5,5.8
43,17,2,2,10,17,3,5.666666666666667
46,17,2,2,0,56,3,18.666666666666668
48,17,2,2,10,20,5,4.0
49,17,2,2,9,8,9,0.8888888888888888
51,17,2,2,6,51,2,25.5
52,17,2,2,10,60,1,60.0
66,17,2,3,6,4,14,0.2857142857142857
72,17,2,3,7,2,7,0.2857142857142857
73,17,2,3,6,2,8,0.25
88,17,2,4,10,6,17,0.35294117647058826
92,17,2,4,10,10,12,0.8333333333333334
6,18,3,0,10,8,19,0.42105263157894735
14,18,3,0,6,14,14,1.0
21,18,3,1,10,4,11,0.36363636363636365
31,18,3,1,10,15,15,1.0
39,18,3,1,10,4,12,0.3333333333333333
42,18,3,2,10,8,13,0.6153846153846154
46,18,3,2,10,18,9,2.0
48,18,3,2,10,16,9,1.7777777777777777
51,18,3,2,10,12,10,1.2
52,18,3,2,10,28,9,3.111111111111111
61,18,3,3,4,18,6,3.0
62,18,3,3,2,70,6,11.666666666666666
66,18,3,3,10,20,6,3.3333333333333335
68,18,3,3,6,23,3,7.666666666666667
69,18,3,3,10,10,3,3.3333333333333335
73,18,3,3,10,15,4,3.75
76,18,3,3,2,62,4,15.5
79,18,3,3,6,41,6,6.833333333333333
83,18,3,4,6,7,11,0.6363636363636364
99,18,3,4,10,8,15,0.5333333333333333
5,20,0,0,6,106,3,35.333333333333336
6,20,0,0,6,14,3,4.666666666666667
8,20,0,0,0,9,8,1.125
14,20,0,0,6,67,4,16.75
17,20,0,0,0,10,4,2.5
18,20,0,0,10,85,5,17.0
25,20,0,1,0,9,17,0.5294117647058824
35,20,0,1,2,7,14,0.5
46,20,0,2,0,18,25,0.72
48,20,0,2,10,10,23,0.43478260869565216
51,20,0,2,2,12,26,0.46153846153846156
62,20,0,3,10,34,22,1.5454545454545454
66,20,0,3,10,27,10,2.7
73,20,0,3,6,15,18,0.8333333333333334
76,20,0,3,10,27,12,2.25
83,20,0,4,0,80,11,7.2727272727272725
88,20,0,4,6,28,7,4.0
92,20,0,4,0,154,14,11.0
98,20,0,4,7,9,18,0.5
99,20,0,4,6,28,19,1.4736842105263157
5,21,1,0,10,20,11,1.8181818181818181
6,21,1,0,10,20,13,1.5384615384615385
13,21,1,0,8,6,5,1.2
14,21,1,0,10,24,12,2.0
18,21,1,0,10,26,13,2.0
21,21,1,1,6,76,3,25.333333333333332
25,21,1,1,10,15,7,2.142857142857143
26,21,1,1,9,2,4,0.5
27,21,1,1,9,16,5,3.2
31,21,1,1,10,103,11,9.363636363636363
34,21,1,1,9,37,5,7.4
35,21,1,1,10,25,4,6.25
38,21,1,1,6,10,2,5.0
39,21,1,1,6,50,2,25.0
42,21,1,2,10,4,19,0.21052631578947367
52,21,1,2,10,6,15,0.4
68,21,1,3,10,20,9,2.2222222222222223
79,21,1,3,2,6,6,1.0
83,21,1,4,10,18,19,0.9473684210526315
92,21,1,4,10,18,20,0.9
5,22,2,0,10,12,21,0.5714285714285714
21,22,2,1,10,22,17,1.2941176470588236
25,22,2,1,10,20,7,2.857142857142857
31,22,2,1,10,30,11,2.727272727272727
35,22,2,1,10,10,10,1.0
39,22,2,1,10,12,16,0.75
41,22,2,2,9,12,5,2.4
42,22,2,2,10,10,5,2.0
43,22,2,2,2,39,3,13.0
46,22,2,2,2,72,3,24.0
47,22,2,2,9,13,2,6.5
48,22,2,2,10,49,5,9.8
49,22,2,2,8,10,9,1.1111111111111112
51,22,2,2,6,60,2,30.0
52,22,2,2,10,5,1,5.0
57,22,2,2,10,2,3,0.6666666666666666
62,22,2,3,6,3,4,0.75
73,22,2,3,0,8,8,1.0
88,22,2,4,10,14,17,0.8235294117647058
99,22,2,4,2,14,19,0.7368421052631579
14,23,3,0,6,12,14,0.8571428571428571
18,23,3,0,10,16,17,0.9411764705882353
21,23,3,1,10,7,11,0.6363636363636364
25,23,3,1,10,7,11,0.6363636363636364
31,23,3,1,10,17,15,1.1333333333333333
46,23,3,2,10,30,9,3.3333333333333335
48,23,3,2,10,14,9,1.5555555555555556
51,23,3,2,10,20,10,2.0
52,23,3,2,10,2,9,0.2222222222222222
61,23,3,3,4,6,6,1.0
62,23,3,3,10,30,6,5.0
66,23,3,3,6,59,6,9.833333333333334
68,23,3,3,10,38,3,12.666666666666666
69,23,3,3,8,16,3,5.333333333333333
72,23,3,3,7,1,1,1.0
73,23,3,3,10,25,4,6.25
76,23,3,3,10,23,4,5.75
79,23,3,3,10,24,6,4.0
83,23,3,4,10,12,11,1.0909090909090908
92,23,3,4,10,9,8,1.125
5,24,4,0,10,6,11,0.5454545454545454
6,24,4,0,10,4,15,0.26666666666666666
35,24,4,1,10,8,18,0.4444444444444444
38,24,4,1,10,4,24,0.16666666666666666
39,24,4,1,6,10,22,0.45454545454545453
46,24,4,2,10,6,15,0.4
48,24,4,2,10,5,19,0.2631578947368421
51,24,4,2,10,9,16,0.5625
52,24,4,2,10,2,15,0.13333333333333333
62,24,4,3,10,32,12,2.6666666666666665
66,24,4,3,10,10,12,0.8333333333333334
68,24,4,3,10,10,13,0.7692307692307693
73,24,4,3,10,16,8,2.0
76,24,4,3,10,6,14,0.42857142857142855
79,24,4,3,10,6,16,0.375
83,24,4,4,10,50,5,10.0
88,24,4,4,0,63,7,9.0
90,24,4,4,7,15,5,3.0
92,24,4,4,10,30,4,7.5
99,24,4,4,6,33,5,6.6
5,26,1,0,10,48,11,4.363636363636363
6,26,1,0,10,10,13,0.7692307692307693
13,26,1,0,7,12,5,2.4
14,26,1,0,2,42,12,3.5
17,26,1,0,2,3,6,0.5
18,26,1,0,2,44,13,3.3846153846153846
21,26,1,1,6,37,3,12.333333333333334
25,26,1,1,6,37,7,5.285714285714286
26,26,1,1,8,3,4,0.75
27,26,1,1,9,15,5,3.0
31,26,1,1,6,83,11,7.545454545454546
34,26,1,1,9,9,5,1.8
35,26,1,1,10,21,4,5.25
38,26,1,1,10,6,2,3.0
39,26,1,1,10,26,2,13.0
62,26,1,3,10,8,12,0.6666666666666666
66,26,1,3,6,6,10,0.6
76,26,1,3,6,4,8,0.5
83,26,1,4,2,48,19,2.526315789473684
92,26,1,4,10,23,20,1.15
20,27,2,1,10,0,14,0.0
22,27,2,1,10,0,18,0.0
23,27,2,1,10,0,8,0.0
25,27,2,1,10,4,7,0.5714285714285714
29,27,2,1,10,0,14,0.0
31,27,2,1,10,18,11,1.6363636363636365
32,27,2,1,10,0,16,0.0
37,27,2,1,4,0,13,0.0
41,27,2,2,9,2,5,0.4
42,27,2,2,6,29,5,5.8
43,27,2,2,2,23,3,7.666666666666667
46,27,2,2,0,34,3,11.333333333333334
47,27,2,2,9,1,2,0.5
48,27,2,2,10,35,5,7.0
51,27,2,2,6,34,2,17.0
52,27,2,2,10,51,1,51.0
57,27,2,2,9,4,3,1.3333333333333333
68,27,2,3,6,4,5,0.8
73,27,2,3,0,5,8,0.625
99,27,2,4,6,14,19,0.7368421052631579
5,28,3,0,10,14,13,1.0769230769230769
14,28,3,0,2,14,14,1.0
30,28,3,1,10,0,12,0.0
33,28,3,1,10,0,9,0.0
36,28,3,1,9,0,11,0.0
44,28,3,2,10,0,13,0.0
52,28,3,2,10,10,9,1.1111111111111112
53,28,3,2,10,0,8,0.0
55,28,3,2,10,0,8,0.0
58,28,3,2,10,0,7,0.0
59,28,3,2,9,0,7,0.0
62,28,3,3,10,39,6,6.5
66,28,3,3,6,41,6,6.833333333333333
68,28,3,3,10,5,3,1.6666666666666667
69,28,3,3,9,10,3,3.3333333333333335
72,28,3,3,8,5,1,5.0
73,28,3,3,10,15,4,3.75
76,28,3,3,10,26,4,6.5
79,28,3,3,2,26,6,4.333333333333333
83,28,3,4,2,13,11,1.1818181818181819
18,29,4,0,10,9,11,0.8181818181818182
21,29,4,1,10,12,21,0.5714285714285714
28,29,4,1,10,0,25,0.0
31,29,4,1,10,18,25,0.72
35,29,4,1,10,12,18,0.6666666666666666
45,29,4,2,10,0,14,0.0
50,29,4,2,10,0,16,0.0
54,29,4,2,10,0,15,0.0
60,29,4,3,10,0,9,0.0
61,29,4,3,5,8,12,0.6666666666666666
64,29,4,3,10,0,15,0.0
71,29,4,3,1,0,15,0.0
73,29,4,3,10,8,8,1.0
74,29,4,3,10,0,7,0.0
78,29,4,3,10,0,8,0.0
83,29,4,4,10,50,5,10.0
88,29,4,4,10,31,7,4.428571428571429
92,29,4,4,0,128,4,32.0
95,29,4,4,8,5,6,0.8333333333333334
99,29,4,4,6,35,5,7.0
5,30,0,0,10,60,3,20.0
6,30,0,0,0,51,3,17.0
8,30,0,0,0,9,8,1.125
13,30,0,0,9,15,7,2.142857142857143
14,30,0,0,2,53,4,13.25
17,30,0,0,0,5,4,1.25
18,30,0,0,10,25,5,5.0
24,30,0,1,8,0,14,0.0
40,30,0,2,10,0,27,0.0
63,30,0,3,10,0,17,0.0
65,30,0,3,10,0,22,0.0
81,30,0,4,10,0,20,0.0
83,30,0,4,10,28,11,2.5454545454545454
85,30,0,4,10,0,10,0.0
87,30,0,4,10,0,12,0.0
89,30,0,4,0,0,15,0.0
91,30,0,4,10,0,10,0.0
92,30,0,4,10,38,14,2.7142857142857144
93,30,0,4,10,0,16,0.0
96,30,0,4,10,0,10,0.0
0,31,1,0,10,0,9,0.0
9,31,1,0,10,0,13,0.0
10,31,1,0,8,0,7,0.0
16,31,1,0,10,0,13,0.0
19,31,1,0,10,0,8,0.0
21,31,1,1,10,45,3,15.0
25,31,1,1,10,43,7,6.142857142857143
26,31,1,1,8,10,4,2.5
31,31,1,1,10,77,11,7.0
34,31,1,1,7,14,5,2.8
35,31,1,1,6,14,4,3.5
38,31,1,1,7,15,2,7.5
39,31,1,1,6,28,2,14.0
56,31,1,2,9,0,14,0.0
70,31,1,3,10,0,5,0.0
75,31,1,3,10,0,15,0.0
77,31,1,3,10,0,16,0.0
80,31,1,4,10,0,24,0.0
86,31,1,4,9,0,25,0.0
94,31,1,4,10,0,24,0.0
1,32,2,0,10,0,18,0.0
4,32,2,0,10,0,21,0.0
5,32,2,0,10,29,21,1.380952380952381
7,32,2,0,10,0,20,0.0
12,32,2,0,10,0,21,0.0
14,32,2,0,6,31,22,1.4090909090909092
15,32,2,0,9,0,23,0.0
31,32,2,1,10,26,11,2.3636363636363638
41,32,2,2,7,9,5,1.8
42,32,2,2,0,38,5,7.6
43,32,2,2,0,28,3,9.333333333333334
46,32,2,2,0,50,3,16.666666666666668
47,32,2,2,8,5,2,2.5
48,32,2,2,6,48,5,9.6
51,32,2,2,0,62,2,31.0
52,32,2,2,10,81,1,81.0
62,32,2,3,6,8,4,2.0
67,32,2,3,9,0,7,0.0
68,32,2,3,6,10,5,2.0
92,32,2,4,2,28,12,2.3333333333333335
2,33,3,0,10,0,19,0.0
11,33,3,0,3,0,9,0.0
18,33,3,0,0,18,17,1.0588235294117647
21,33,3,1,10,18,11,1.6363636363636365
25,33,3,1,0,24,11,2.1818181818181817
35,33,3,1,6,6,8,0.75
39,33,3,1,6,10,12,0.8333333333333334
52,33,3,2,10,10,9,1.1111111111111112
62,33,3,3,10,15,6,2.5
66,33,3,3,6,55,6,9.166666666666666
68,33,3,3,10,5,3,1.6666666666666667
69,33,3,3,8,19,3,6.333333333333333
72,33,3,3,9,3,1,3.0
73,33,3,3,2,43,4,10.75
76,33,3,3,10,56,4,14.0
79,33,3,3,6,12,6,2.0
83,33,3,4,10,14,11,1.2727272727272727
88,33,3,4,0,8,9,0.8888888888888888
97,33,3,4,10,0,12,0.0
99,33,3,4,0,11,15,0.7333333333333333
3,34,4,0,10,0,20,0.0
5,34,4,0,10,7,11,0.6363636363636364
6,34,4,0,6,10,15,0.6666666666666666
14,34,4,0,2,6,10,0.6
31,34,4,1,10,10,25,0.4
43,34,4,2,6,4,17,0.23529411764705882
48,34,4,2,10,12,19,0.631578947368421
49,34,4,2,6,6,23,0.2608695652173913
51,34,4,2,6,19,16,1.1875
61,34,4,3,6,4,12,0.3333333333333333
62,34,4,3,10,6,12,0.5
66,34,4,3,10,6,12,0.5
73,34,4,3,10,8,8,1.0
76,34,4,3,10,4,14,0.2857142857142857
83,34,4,4,10,50,5,10.0
84,34,4,4,10,0,4,0.0
88,34,4,4,10,5,7,0.7142857142857143
90,34,4,4,9,10,5,2.0
92,34,4,4,2,111,4,27.75
99,34,4,4,10,15,5,3.0
5,35,0,0,10,35,3,11.666666666666666
6,35,0,0,10,5,3,1.6666666666666667
14,35,0,0,10,30,4,7.5
17,35,0,0,2,3,4,0.75
18,35,0,0,10,43,5,8.6
21,35,0,1,10,4,7,0.5714285714285714
27,35,0,1,6,2,9,0.2222222222222222
35,35,0,1,10,4,14,0.2857142857142857
39,35,0,1,10,4,8,0.5
42,35,0,2,10,6,29,0.20689655172413793
46,35,0,2,6,6,25,0.24
52,35,0,2,10,26,25,1.04
57,35,0,2,7,4,27,0.14814814814814814
68,35,0,3,10,7,19,0.3684210526315789
79,35,0,3,10,4,16,0.25
82,35,0,4,10,0,7,0.0
83,35,0,4,10,34,11,3.090909090909091
88,35,0,4,10,2,7,0.2857142857142857
92,35,0,4,10,38,14,2.7142857142857144
99,35,0,4,10,8,19,0.42105263157894735
5,37,2,0,10,22,21,1.0476190476190477
14,37,2,0,6,28,22,1.2727272727272727
18,37,2,0,2,25,25,1.0
21,37,2,1,10,26,17,1.5294117647058822
25,37,2,1,10,24,7,3.4285714285714284
31,37,2,1,10,60,11,5.454545454545454
34,37,2,1,8,17,19,0.8947368421052632
35,37,2,1,6,20,10,2.0
39,37,2,1,6,22,16,1.375
41,37,2,2,10,4,5,0.8
42,37,2,2,10,3,5,0.6
43,37,2,2,6,10,3,3.3333333333333335
46,37,2,2,10,22,3,7.333333333333333
48,37,2,2,2,56,5,11.2
51,37,2,2,10,42,2,21.0
52,37,2,2,10,72,1,72.0
62,37,2,3,0,14,4,3.5
66,37,2,3,0,10,14,0.7142857142857143
83,37,2,4,10,40,19,2.1052631578947367
92,37,2,4,0,40,12,3.3333333333333335
6,38,3,0,10,12,19,0.631578947368421
13,38,3,0,5,4,11,0.36363636363636365
26,38,3,1,8,6,8,0.75
31,38,3,1,10,7,15,0.4666666666666667
38,38,3,1,4,6,14,0.42857142857142855
46,38,3,2,10,6,9,0.6666666666666666
48,38,3,2,10,8,9,0.8888888888888888
51,38,3,2,10,6,10,0.6
52,38,3,2,10,10,9,1.1111111111111112
61,38,3,3,6,2,6,0.3333333333333333
62,38,3,3,10,30,6,5.0
66,38,3,3,10,15,6,2.5
68,38,3,3,2,28,3,9.333333333333334
69,38,3,3,10,15,3,5.0
72,38,3,3,9,6,1,6.0
73,38,3,3,0,51,4,12.75
76,38,3,3,6,22,4,5.5
79,38,3,3,10,22,6,3.6666666666666665
88,38,3,4,10,3,9,0.3333333333333333
99,38,3,4,10,5,15,0.3333333333333333
5,39,4,0,6,5,11,0.45454545454545453
8,39,4,0,2,1,8,0.125
14,39,4,0,2,4,10,0.4
18,39,4,0,10,3,11,0.2727272727272727
21,39,4,1,10,4,21,0.19047619047619047
35,39,4,1,6,2,18,0.1111111111111111
39,39,4,1,10,8,22,0.36363636363636365
47,39,4,2,8,4,16,0.25
48,39,4,2,10,2,19,0.10526315789473684
49,39,4,2,8,2,23,0.08695652173913043
52,39,4,2,10,4,15,0.26666666666666666
62,39,4,3,10,10,12,0.8333333333333334
66,39,4,3,10,6,12,0.5
68,39,4,3,10,2,13,0.15384615384615385
73,39,4,3,10,8,8,1.0
76,39,4,3,10,2,14,0.14285714285714285
83,39,4,4,6,102,5,20.4
88,39,4,4,10,5,7,0.7142857142857143
92,39,4,4,10,101,4,25.25
99,39,4,4,10,20,5,4.0
5,41,1,0,10,62,11,5.636363636363637
6,41,1,0,10,32,13,2.4615384615384617
14,41,1,0,0,44,12,3.6666666666666665
18,41,1,0,10,52,13,4.0
21,41,1,1,6,23,3,7.666666666666667
25,41,1,1,10,19,7,2.7142857142857144
27,41,1,1,10,10,5,2.0
31,41,1,1,10,94,11,8.545454545454545
34,41,1,1,8,10,5,2.0
35,41,1,1,10,39,4,9.75
38,41,1,1,10,7,2,3.5
39,41,1,1,6,10,2,5.0
46,41,1,2,0,7,15,0.4666666666666667
51,41,1,2,0,11,16,0.6875
66,41,1,3,10,6,10,0.6
79,41,1,3,10,4,6,0.6666666666666666
83,41,1,4,6,34,19,1.7894736842105263
88,41,1,4,10,7,15,0.4666666666666667
92,41,1,4,10,50,20,2.5
99,41,1,4,6,17,27,0.6296296296296297
5,42,2,0,10,4,21,0.19047619047619047
14,42,2,0,10,4,22,0.18181818181818182
17,42,2,0,0,3,20,0.15
